approvedSymbol	targetId	pathways	pathwayTerms	neuroFluxSubset	totalScoreNorm	neuroFluxTarget	geneticAD	maxPhase	isDrugTarget	UMAP 1	UMAP 2	cluster	clusterManual	clusterName3Words	clusterNameReactome	clusterNameGOBP	prioritised
DNA2	ENSG00000138346	R-HSA-69242; R-HSA-69239; R-HSA-69620; R-HSA-69278; R-HSA-69239; R-HSA-1640170; R-HSA-69306	"S Phase; Synthesis of DNA; Cell Cycle Checkpoints; Cell Cycle, Mitotic; Synthesis of DNA; Cell Cycle; DNA Replication"	"SORL1.null, AD_IND, AD_MONO.MIX, AD_MIX"	0.295959626	1	0		0	-14.084794	6.7957497	15		Dna / Cell / Cycle	Synthesis of DNA	DNA-templated DNA replication	0
MCM6	ENSG00000076003	R-HSA-69278; R-HSA-69242; R-HSA-69239; R-HSA-453279; R-HSA-69239; R-HSA-68867; R-HSA-69206; R-HSA-69620; R-HSA-69052; R-HSA-69306; R-HSA-1640170	"Cell Cycle, Mitotic; S Phase; Synthesis of DNA; Mitotic G1 phase and G1/S transition; Synthesis of DNA; Assembly of the pre-replicative complex; G1/S Transition; Cell Cycle Checkpoints; Switching of origins to a post-replicative state; DNA Replication; Cell Cycle"	"PSEN1.Intron4, AD_IND, AD_MONO.MIX, AD_MIX"	0.311167605	1	0		0	-12.494218	7.478426	15		Dna / Cell / Cycle	Synthesis of DNA	DNA-templated DNA replication	0
ORC1	ENSG00000085840	R-HSA-68867; R-HSA-69206; R-HSA-69242; R-HSA-69239; R-HSA-69239; R-HSA-69620; R-HSA-69278; R-HSA-69052; R-HSA-453279; R-HSA-1640170; R-HSA-69306	"Assembly of the pre-replicative complex; G1/S Transition; S Phase; Synthesis of DNA; Synthesis of DNA; Cell Cycle Checkpoints; Cell Cycle, Mitotic; Switching of origins to a post-replicative state; Mitotic G1 phase and G1/S transition; Cell Cycle; DNA Replication"	"PSEN1.Intron4, AD_MONO.MIX, AD_MIX"	0.209418989	1	0		0	-11.941433	7.136367	15		Dna / Cell / Cycle	Synthesis of DNA	DNA-templated DNA replication	0
ORC6	ENSG00000091651	R-HSA-69239; R-HSA-68867; R-HSA-69278; R-HSA-69242; R-HSA-69620; R-HSA-69206; R-HSA-453279; R-HSA-69052; R-HSA-69239; R-HSA-69306; R-HSA-1640170	"Synthesis of DNA; Assembly of the pre-replicative complex; Cell Cycle, Mitotic; S Phase; Cell Cycle Checkpoints; G1/S Transition; Mitotic G1 phase and G1/S transition; Switching of origins to a post-replicative state; Synthesis of DNA; DNA Replication; Cell Cycle"	"SORL1.null, AD_MONO.MIX, AD_MIX"	0.258301776	1	1		0	-12.1337805	7.4096	15		Dna / Cell / Cycle	Synthesis of DNA	DNA-templated DNA replication	1
POLD3	ENSG00000077514	R-HSA-69239; R-HSA-69242; R-HSA-69278; R-HSA-69239; R-HSA-69306; R-HSA-1640170	"Synthesis of DNA; S Phase; Cell Cycle, Mitotic; Synthesis of DNA; DNA Replication; Cell Cycle"	"SORL1.null, AD_IND, AD_MONO.MIX, AD_MIX"	0.295959626	1	0		0	-13.850218	6.3613787	15		Dna / Cell / Cycle	Synthesis of DNA	DNA-templated DNA replication	0
POLE2	ENSG00000100479	R-HSA-69242; R-HSA-69239; R-HSA-69278; R-HSA-69239; R-HSA-453279; R-HSA-69206; R-HSA-69306; R-HSA-1640170	"S Phase; Synthesis of DNA; Cell Cycle, Mitotic; Synthesis of DNA; Mitotic G1 phase and G1/S transition; G1/S Transition; DNA Replication; Cell Cycle"	"SORL1.null, AD_IND, AD_MONO.MIX, AD_MIX"	0.337238424	1	1		0	-13.514748	6.75515	15		Dna / Cell / Cycle	Synthesis of DNA	DNA-templated DNA replication	0
PRIM2	ENSG00000146143	R-HSA-69239; R-HSA-69239; R-HSA-69278; R-HSA-453279; R-HSA-69242; R-HSA-69206; R-HSA-69306; R-HSA-1640170	"Synthesis of DNA; Synthesis of DNA; Cell Cycle, Mitotic; Mitotic G1 phase and G1/S transition; S Phase; G1/S Transition; DNA Replication; Cell Cycle"		0	0	1		0	-13.726736	6.83065	15		Dna / Cell / Cycle	Synthesis of DNA	DNA-templated DNA replication	0
RFC3	ENSG00000133119	R-HSA-69278; R-HSA-69242; R-HSA-69239; R-HSA-69239; R-HSA-69620; R-HSA-1640170; R-HSA-69306	"Cell Cycle, Mitotic; S Phase; Synthesis of DNA; Synthesis of DNA; Cell Cycle Checkpoints; Cell Cycle; DNA Replication"	"SORL1.null, AD_IND, AD_MONO.MIX, AD_MIX"	0.337238424	1	0		0	-14.156232	6.373204	15		Dna / Cell / Cycle	Synthesis of DNA	DNA-templated DNA replication	0
CHRM2	ENSG00000181072	R-HSA-199991; R-HSA-5653656; R-HSA-162582	Membrane Trafficking; Vesicle-mediated transport; Signal Transduction	"APP.V717I, AD_IND, AD_MONO.MIX, AD_MIX"	0.356791539	1	0	3	1	-1.369024	1.4127352	16		Membrane / Trafficking / Vesiclemediated	Membrane Trafficking	"establishment of localization in cell	"	0
GJA1	ENSG00000152661	R-HSA-9012999; R-HSA-199991; R-HSA-5653656; R-HSA-162582	RHO GTPase cycle; Membrane Trafficking; Vesicle-mediated transport; Signal Transduction	"PSEN1.Intron4, AD_MONO.MIX, AD_MIX"	0.188236448	1	0		0	-2.093559	2.9261632	16		Membrane / Trafficking / Vesiclemediated	Membrane Trafficking	"establishment of localization in cell	"	0
ITSN2	ENSG00000198399	R-HSA-199991; R-HSA-9012999; R-HSA-5653656; R-HSA-162582	Membrane Trafficking; RHO GTPase cycle; Vesicle-mediated transport; Signal Transduction	"PSEN1.Intron4, AD_IND, AD_MONO.MIX, AD_MIX"	0.331807003	1	0		0	-1.6289483	3.2588475	16		Membrane / Trafficking / Vesiclemediated	Membrane Trafficking	"establishment of localization in cell	"	1
MADD	ENSG00000110514	R-HSA-73887; R-HSA-199991; R-HSA-5653656; R-HSA-162582	Death Receptor Signaling; Membrane Trafficking; Vesicle-mediated transport; Signal Transduction		0	0	1		0	-1.1886287	0.8216798	16		Membrane / Trafficking / Vesiclemediated	Membrane Trafficking	"establishment of localization in cell	"	0
PICALM	ENSG00000073921	R-HSA-9012999; R-HSA-199991; R-HSA-5653656; R-HSA-162582	RHO GTPase cycle; Membrane Trafficking; Vesicle-mediated transport; Signal Transduction		0	0	1		0	-2.0500932	2.637584	16		Membrane / Trafficking / Vesiclemediated	Membrane Trafficking	"establishment of localization in cell	"	0
PRKAG2	ENSG00000106617	R-HSA-199991; R-HSA-5653656; R-HSA-162582	Membrane Trafficking; Vesicle-mediated transport; Signal Transduction	"SORL1.null, AD_MIX"	0.191662769	1	0		0	-1.1225413	1.2597313	16		Membrane / Trafficking / Vesiclemediated	Membrane Trafficking	"establishment of localization in cell	"	1
SCFD1	ENSG00000092108	R-HSA-199991; R-HSA-9012999; R-HSA-5653656; R-HSA-162582	Membrane Trafficking; RHO GTPase cycle; Vesicle-mediated transport; Signal Transduction	"SORL1.null, AD_IND, AD_MONO.MIX, AD_MIX"	0.295959626	1	0		0	-1.6549413	2.5882466	16		Membrane / Trafficking / Vesiclemediated	Membrane Trafficking	"establishment of localization in cell	"	1
STAM	ENSG00000136738	R-HSA-9006934; R-HSA-199991; R-HSA-9012999; R-HSA-5653656; R-HSA-162582	Signaling by Receptor Tyrosine Kinases; Membrane Trafficking; RHO GTPase cycle; Vesicle-mediated transport; Signal Transduction	"SORL1.null, AD_MONO.MIX, AD_MIX"	0.224083825	1	0		0	-1.5242685	3.1990664	16		Membrane / Trafficking / Vesiclemediated	Membrane Trafficking	"establishment of localization in cell	"	1
STAM2	ENSG00000115145	R-HSA-9006934; R-HSA-199991; R-HSA-9012999; R-HSA-5653656; R-HSA-162582	Signaling by Receptor Tyrosine Kinases; Membrane Trafficking; RHO GTPase cycle; Vesicle-mediated transport; Signal Transduction	"APP.V717I, AD_MONO.MIX, AD_MIX"	0.222454399	1	0		0	-1.5593612	3.437448	16		Membrane / Trafficking / Vesiclemediated	Membrane Trafficking	"establishment of localization in cell	"	1
TMED2	ENSG00000086598	R-HSA-157118; R-HSA-199991; R-HSA-5653656; R-HSA-162582	Signaling by NOTCH; Membrane Trafficking; Vesicle-mediated transport; Signal Transduction	"PSEN1.Intron4, AD_MONO.MIX, AD_MIX"	0.175201038	1	0		0	-1.0254608	1.2769614	16		Membrane / Trafficking / Vesiclemediated	Membrane Trafficking	"establishment of localization in cell	"	0
CDC25B	ENSG00000101224	R-HSA-69242; R-HSA-69275; R-HSA-453274; R-HSA-69278; R-HSA-1640170	"S Phase; G2/M Transition; Mitotic G2-G2/M phases; Cell Cycle, Mitotic; Cell Cycle"	"PSEN1.Intron4, AD_MIX"	0.095200736	1	0		0	-9.771292	9.193056	17	17	Mitotic / Cell / Cycle	G2/M Transition	cell cycle	1
CDC7	ENSG00000097046	R-HSA-69206; R-HSA-69278; R-HSA-69620; R-HSA-453279; R-HSA-1640170; R-HSA-69306	"G1/S Transition; Cell Cycle, Mitotic; Cell Cycle Checkpoints; Mitotic G1 phase and G1/S transition; Cell Cycle; DNA Replication"	"PSEN1.Intron4, AD_MONO.MIX, AD_MIX"	0.353683559	1	0		0	-10.506424	9.30172	17	17	Mitotic / Cell / Cycle	G2/M Transition	cell cycle	1
CDK11B	ENSG00000248333	R-HSA-69278; R-HSA-69275; R-HSA-453274; R-HSA-1640170	"Cell Cycle, Mitotic; G2/M Transition; Mitotic G2-G2/M phases; Cell Cycle"	"PSEN1.Intron4, AD_MIX"	0.104977294	1	0		0	-8.8307	10.165814	17	17	Mitotic / Cell / Cycle	G2/M Transition	cell cycle	0
CEP57	ENSG00000166037	R-HSA-69278; R-HSA-453274; R-HSA-69275; R-HSA-2565942; R-HSA-1640170	"Cell Cycle, Mitotic; Mitotic G2-G2/M phases; G2/M Transition; Regulation of PLK1 Activity at G2/M Transition; Cell Cycle"		0	0	1		0	-7.875782	9.136019	17	17	Mitotic / Cell / Cycle	G2/M Transition	cell cycle	0
CEP78	ENSG00000148019	R-HSA-69275; R-HSA-2565942; R-HSA-69278; R-HSA-453274; R-HSA-1640170	"G2/M Transition; Regulation of PLK1 Activity at G2/M Transition; Cell Cycle, Mitotic; Mitotic G2-G2/M phases; Cell Cycle"	"APP.V717I, AD_MONO.MIX, AD_MIX"	0.211048415	1	0		0	-7.6012654	9.316625	17	17	Mitotic / Cell / Cycle	G2/M Transition	cell cycle	0
CKS1B	ENSG00000173207	R-HSA-69206; R-HSA-453279; R-HSA-69278; R-HSA-69242; R-HSA-1640170	"G1/S Transition; Mitotic G1 phase and G1/S transition; Cell Cycle, Mitotic; S Phase; Cell Cycle"		0	0	1		0	-10.956178	9.776331	17	17	Mitotic / Cell / Cycle	G2/M Transition	cell cycle	0
HAUS4	ENSG00000092036	R-HSA-453274; R-HSA-69275; R-HSA-69278; R-HSA-2565942; R-HSA-1640170	"Mitotic G2-G2/M phases; G2/M Transition; Cell Cycle, Mitotic; Regulation of PLK1 Activity at G2/M Transition; Cell Cycle"		0	0	1		0	-8.013553	8.912723	17	17	Mitotic / Cell / Cycle	G2/M Transition	cell cycle	0
LIN52	ENSG00000205659	R-HSA-69275; R-HSA-453274; R-HSA-69242; R-HSA-69206; R-HSA-69278; R-HSA-453279; R-HSA-1640170	"G2/M Transition; Mitotic G2-G2/M phases; S Phase; G1/S Transition; Cell Cycle, Mitotic; Mitotic G1 phase and G1/S transition; Cell Cycle"	"PSEN1.Intron4, AD_IND, AD_MONO.MIX, AD_MIX"	0.311167605	1	0		0	-10.089434	9.598656	17	17	Mitotic / Cell / Cycle	G2/M Transition	cell cycle	0
PPME1	ENSG00000214517	R-HSA-69278; R-HSA-453274; R-HSA-69275; R-HSA-1640170	"Cell Cycle, Mitotic; Mitotic G2-G2/M phases; G2/M Transition; Cell Cycle"		0	0	1		0	-9.2353115	9.63177	17	17	Mitotic / Cell / Cycle	G2/M Transition	cell cycle	0
SDCCAG8	ENSG00000054282	R-HSA-2565942; R-HSA-69278; R-HSA-69275; R-HSA-453274; R-HSA-1640170	"Regulation of PLK1 Activity at G2/M Transition; Cell Cycle, Mitotic; G2/M Transition; Mitotic G2-G2/M phases; Cell Cycle"		0	0	1		0	-7.999566	8.806659	17	17	Mitotic / Cell / Cycle	G2/M Transition	cell cycle	0
TPX2	ENSG00000088325	R-HSA-69278; R-HSA-69275; R-HSA-453274; R-HSA-1640170	"Cell Cycle, Mitotic; G2/M Transition; Mitotic G2-G2/M phases; Cell Cycle"	"PSEN1.Intron4, SORL1.null, AD_MONO.MIX, AD_MIX"	0.501418204	1	0		0	-8.290365	9.693654	17	17	Mitotic / Cell / Cycle	G2/M Transition	cell cycle	1
TUBGCP4	ENSG00000137822	R-HSA-69278; R-HSA-453274; R-HSA-69275; R-HSA-1640170	"Cell Cycle, Mitotic; Mitotic G2-G2/M phases; G2/M Transition; Cell Cycle"	"APP.V717I, AD_IND, AD_MONO.MIX, AD_MIX"	0.311167605	1	0		0	-8.793179	9.540285	17	17	Mitotic / Cell / Cycle	G2/M Transition	cell cycle	0
TUBGCP5	ENSG00000275835	R-HSA-69275; R-HSA-453274; R-HSA-69278; R-HSA-1640170	"G2/M Transition; Mitotic G2-G2/M phases; Cell Cycle, Mitotic; Cell Cycle"	"PSEN1.Intron4, AD_MIX"	0.095200736	1	0		0	-9.166965	9.868675	17	17	Mitotic / Cell / Cycle	G2/M Transition	cell cycle	0
CNEP1R1	ENSG00000205423	R-HSA-69278; R-HSA-1640170	"Cell Cycle, Mitotic; Cell Cycle"	"PSEN1.Intron4, AD_MIX"	0.150601228	1	0		0	-15.070674	11.101666	18	17	Cell / Cycle / Mitotic	"Cell Cycle, Mitotic"	mitotic chromosome condensation	0
DYRK1A	ENSG00000157540	R-HSA-453279; R-HSA-69278; R-HSA-1640170	"Mitotic G1 phase and G1/S transition; Cell Cycle, Mitotic; Cell Cycle"	"SORL1.null, AD_MONO.MIX, AD_MIX"	0.332929497	1	0		0	-13.187465	10.592496	18	17	Cell / Cycle / Mitotic	"Cell Cycle, Mitotic"	mitotic chromosome condensation	1
ENSA	ENSG00000143420	R-HSA-69278; R-HSA-1640170	"Cell Cycle, Mitotic; Cell Cycle"		0	0	1		0	-14.899785	11.622678	18	17	Cell / Cycle / Mitotic	"Cell Cycle, Mitotic"	mitotic chromosome condensation	0
FBXO5	ENSG00000112029	R-HSA-453279; R-HSA-69278; R-HSA-69206; R-HSA-1640170	"Mitotic G1 phase and G1/S transition; Cell Cycle, Mitotic; G1/S Transition; Cell Cycle"	"PSEN1.Intron4, AD_MONO.MIX"	0.120735958	1	0		0	-12.745283	10.76983	18	17	Cell / Cycle / Mitotic	"Cell Cycle, Mitotic"	mitotic chromosome condensation	0
KMT5A	ENSG00000183955	R-HSA-69278; R-HSA-1640170	"Cell Cycle, Mitotic; Cell Cycle"	"APP.V717I, AD_IND, AD_MONO.MIX"	0.244210256	1	0		0	-14.218141	11.201912	18	17	Cell / Cycle / Mitotic	"Cell Cycle, Mitotic"	mitotic chromosome condensation	1
NCAPG	ENSG00000109805	R-HSA-69278; R-HSA-1640170	"Cell Cycle, Mitotic; Cell Cycle"	"PSEN1.Intron4, AD_IND"	0.111525173	1	0		0	-14.192828	11.229643	18	17	Cell / Cycle / Mitotic	"Cell Cycle, Mitotic"	mitotic chromosome condensation	0
RRM2	ENSG00000171848	R-HSA-453279; R-HSA-69206; R-HSA-69278; R-HSA-1640170	"Mitotic G1 phase and G1/S transition; G1/S Transition; Cell Cycle, Mitotic; Cell Cycle"	"PSEN1.Intron4, AD_IND, AD_MONO.MIX, AD_MIX"	0.311167605	1	0		0	-12.493301	10.412645	18	17	Cell / Cycle / Mitotic	"Cell Cycle, Mitotic"	mitotic chromosome condensation	0
SMC2	ENSG00000136824	R-HSA-69278; R-HSA-1640170	"Cell Cycle, Mitotic; Cell Cycle"		0	0	1		0	-14.781694	10.94898	18	17	Cell / Cycle / Mitotic	"Cell Cycle, Mitotic"	mitotic chromosome condensation	0
SMC4	ENSG00000113810	R-HSA-69278; R-HSA-1640170	"Cell Cycle, Mitotic; Cell Cycle"	"PSEN1.Intron4, AD_MONO.MIX, AD_MIX"	0.227342677	1	0		0	-14.628344	11.4227295	18	17	Cell / Cycle / Mitotic	"Cell Cycle, Mitotic"	mitotic chromosome condensation	0
ARAP3	ENSG00000120318	R-HSA-9012999; R-HSA-162582	RHO GTPase cycle; Signal Transduction	"SORL1.null, AD_MIX"	0.150601228	1	0		0	26.884907	16.923536	19		Rho / Gtpase / Cycle	CDC42 GTPase cycle	regulation of small GTPase mediated signal transduction	0
ARHGAP11B	ENSG00000285077	R-HSA-9012999; R-HSA-162582	RHO GTPase cycle; Signal Transduction	"APP.V717I, SORL1.null, AD_MONO.MIX, AD_MIX"	0.503206047	1	0		0	27.382767	17.119852	19		Rho / Gtpase / Cycle	CDC42 GTPase cycle	regulation of small GTPase mediated signal transduction	0
ARHGAP15	ENSG00000075884	R-HSA-9012999; R-HSA-162582	RHO GTPase cycle; Signal Transduction		0	0	1		0	26.93648	18.503252	19		Rho / Gtpase / Cycle	CDC42 GTPase cycle	regulation of small GTPase mediated signal transduction	0
ARHGAP24	ENSG00000138639	R-HSA-9012999; R-HSA-162582	RHO GTPase cycle; Signal Transduction		0	0	1		0	26.815084	17.78866	19		Rho / Gtpase / Cycle	CDC42 GTPase cycle	regulation of small GTPase mediated signal transduction	0
ARHGAP29	ENSG00000137962	R-HSA-9012999; R-HSA-162582	RHO GTPase cycle; Signal Transduction	"APP.V717I, AD_MONO.MIX, AD_MIX"	0.139353661	1	0		0	27.494015	17.76135	19		Rho / Gtpase / Cycle	CDC42 GTPase cycle	regulation of small GTPase mediated signal transduction	0
ARHGAP42	ENSG00000165895	R-HSA-9012999; R-HSA-162582	RHO GTPase cycle; Signal Transduction	"APP.V717I, AD_IND, AD_MONO.MIX, AD_MIX"	0.224264872	1	0		0	27.845482	17.79566	19		Rho / Gtpase / Cycle	CDC42 GTPase cycle	regulation of small GTPase mediated signal transduction	0
ARHGEF25	ENSG00000240771	R-HSA-9012999; R-HSA-162582	RHO GTPase cycle; Signal Transduction	"PSEN1.Intron4, AD_MIX"	0.082165326	1	0		0	26.51431	17.0253	19		Rho / Gtpase / Cycle	CDC42 GTPase cycle	regulation of small GTPase mediated signal transduction	0
CAV1	ENSG00000105974	R-HSA-9006934; R-HSA-194138; R-HSA-9006931; R-HSA-9012999; R-HSA-4420097; R-HSA-162582	Signaling by Receptor Tyrosine Kinases; Signaling by VEGF; Signaling by Nuclear Receptors; RHO GTPase cycle; VEGFA-VEGFR2 Pathway; Signal Transduction		0	0	1		0	24.76773	17.015432	19		Rho / Gtpase / Cycle	CDC42 GTPase cycle	regulation of small GTPase mediated signal transduction	0
CDC42SE2	ENSG00000158985	R-HSA-9012999; R-HSA-162582	RHO GTPase cycle; Signal Transduction		0	0	1		0	27.280981	17.94311	19		Rho / Gtpase / Cycle	CDC42 GTPase cycle	regulation of small GTPase mediated signal transduction	0
CHN2	ENSG00000106069	R-HSA-9012999; R-HSA-162582	RHO GTPase cycle; Signal Transduction		0	0	1		0	27.651222	18.359537	19		Rho / Gtpase / Cycle	CDC42 GTPase cycle	regulation of small GTPase mediated signal transduction	0
CPNE8	ENSG00000139117	R-HSA-9012999; R-HSA-162582	RHO GTPase cycle; Signal Transduction		0	0	1		0	27.24058	18.478914	19		Rho / Gtpase / Cycle	CDC42 GTPase cycle	regulation of small GTPase mediated signal transduction	0
DBN1	ENSG00000113758	R-HSA-9012999; R-HSA-162582	RHO GTPase cycle; Signal Transduction		0	0	1		0	26.776342	17.178938	19		Rho / Gtpase / Cycle	CDC42 GTPase cycle	regulation of small GTPase mediated signal transduction	0
DEF6	ENSG00000023892	R-HSA-9012999; R-HSA-162582	RHO GTPase cycle; Signal Transduction	"PSEN1.Intron4, AD_MIX"	0.082165326	1	0		0	26.906454	17.33841	19		Rho / Gtpase / Cycle	CDC42 GTPase cycle	regulation of small GTPase mediated signal transduction	0
DOCK3	ENSG00000088538	R-HSA-9006934; R-HSA-9012999; R-HSA-162582	Signaling by Receptor Tyrosine Kinases; RHO GTPase cycle; Signal Transduction		0	0	1		0	25.625038	17.478092	19		Rho / Gtpase / Cycle	CDC42 GTPase cycle	regulation of small GTPase mediated signal transduction	0
FAM13A	ENSG00000138640	R-HSA-9012999; R-HSA-162582	RHO GTPase cycle; Signal Transduction	"SORL1.null, AD_MONO.MIX, AD_MIX"	0.221911257	1	0		0	26.645205	17.85439	19		Rho / Gtpase / Cycle	CDC42 GTPase cycle	regulation of small GTPase mediated signal transduction	0
FAM13B	ENSG00000031003	R-HSA-9012999; R-HSA-162582	RHO GTPase cycle; Signal Transduction	"PSEN1.Intron4, AD_IND, AD_MONO.MIX, AD_MIX"	0.267716238	1	1		0	27.216606	18.096493	19		Rho / Gtpase / Cycle	CDC42 GTPase cycle	regulation of small GTPase mediated signal transduction	0
FARP1	ENSG00000152767	R-HSA-9012999; R-HSA-162582	RHO GTPase cycle; Signal Transduction		0	0	1		0	26.342506	17.609613	19		Rho / Gtpase / Cycle	CDC42 GTPase cycle	regulation of small GTPase mediated signal transduction	0
HSPE1	ENSG00000115541	R-HSA-9012999; R-HSA-162582	RHO GTPase cycle; Signal Transduction	"APP.V717I, AD_MONO.MIX"	0.106410585	1	0		0	27.084906	18.137074	19		Rho / Gtpase / Cycle	CDC42 GTPase cycle	regulation of small GTPase mediated signal transduction	0
KCTD13	ENSG00000174943	R-HSA-9012999; R-HSA-162582	RHO GTPase cycle; Signal Transduction		0	0	1		0	27.42884	17.908335	19		Rho / Gtpase / Cycle	CDC42 GTPase cycle	regulation of small GTPase mediated signal transduction	0
MPP7	ENSG00000150054	R-HSA-9012999; R-HSA-162582	RHO GTPase cycle; Signal Transduction	"SORL1.null, AD_MIX"	0.082165326	1	0		0	26.804205	18.140442	19		Rho / Gtpase / Cycle	CDC42 GTPase cycle	regulation of small GTPase mediated signal transduction	0
PEAK1	ENSG00000173517	R-HSA-9012999; R-HSA-162582	RHO GTPase cycle; Signal Transduction		0	0	1		0	26.410868	17.718176	19		Rho / Gtpase / Cycle	CDC42 GTPase cycle	regulation of small GTPase mediated signal transduction	0
PHIP	ENSG00000146247	R-HSA-9012999; R-HSA-162582	RHO GTPase cycle; Signal Transduction		0	0	1		0	27.766546	17.505276	19		Rho / Gtpase / Cycle	CDC42 GTPase cycle	regulation of small GTPase mediated signal transduction	0
RHOH	ENSG00000168421	R-HSA-9012999; R-HSA-162582	RHO GTPase cycle; Signal Transduction		0	0	1		0	26.157385	17.820648	19		Rho / Gtpase / Cycle	CDC42 GTPase cycle	regulation of small GTPase mediated signal transduction	0
RRAS2	ENSG00000133818	R-HSA-9012999; R-HSA-162582	RHO GTPase cycle; Signal Transduction		0	0	1		0	26.253548	18.10359	19		Rho / Gtpase / Cycle	CDC42 GTPase cycle	regulation of small GTPase mediated signal transduction	0
SLK	ENSG00000065613	R-HSA-9012999; R-HSA-162582	RHO GTPase cycle; Signal Transduction	"SORL1.null, AD_MIX"	0.082165326	1	0		0	27.596119	17.518562	19		Rho / Gtpase / Cycle	CDC42 GTPase cycle	regulation of small GTPase mediated signal transduction	0
